Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested
ORD058293,CUST2718,Blinkit,2025-10-12 02:29:30,26,Personal Care,1373,Delivery person was rude.,2,No,Yes
ORD058295,CUST9312,Swiggy Instamart,2025-10-12 01:29:30,43,Personal Care,480,Good quality products.,4,Yes,No
ORD058297,CUST5683,Swiggy Instamart,2025-10-12 20:29:30,54,Personal Care,199,"Easy to order, loved it!",5,Yes,No
ORD058299,CUST8778,JioMart,2025-10-12 12:29:30,43,Dairy,305,Delivery person was rude.,2,Yes,Yes
ORD058300,CUST4180,JioMart,2025-10-12 07:29:30,20,Personal Care,544,"Easy to order, loved it!",5,No,No
ORD058302,CUST2368,JioMart,2025-10-12 03:29:30,33,Beverages,541,Good quality products.,4,No,No
ORD058304,CUST8415,Swiggy Instamart,2025-10-12 06:29:30,34,Grocery,721,Very satisfied with the service.,5,No,No
ORD058309,CUST8559,Swiggy Instamart,2025-10-12 14:29:30,53,Snacks,413,Packaging could be better.,3,Yes,No
ORD058311,CUST8815,Swiggy Instamart,2025-10-12 05:29:30,26,Snacks,246,"Not fresh, disappointed.",2,No,Yes
ORD058312,CUST8571,Swiggy Instamart,2025-10-12 08:29:30,39,Personal Care,101,Quick and reliable!,5,No,No
ORD058313,CUST1382,Blinkit,2025-10-12 09:29:30,22,Fruits & Vegetables,60,Very satisfied with the service.,5,No,No
ORD058315,CUST1649,Blinkit,2025-10-12 08:29:30,17,Fruits & Vegetables,402,Packaging could be better.,3,No,No
ORD058318,CUST6558,Blinkit,2025-10-12 03:29:30,32,Personal Care,1479,Wrong item delivered.,1,No,Yes
ORD058319,CUST9315,Blinkit,2025-10-12 13:29:30,32,Grocery,926,Good quality products.,4,No,No
ORD058325,CUST5646,Swiggy Instamart,2025-10-12 02:29:30,38,Snacks,380,Very satisfied with the service.,5,No,No
ORD058338,CUST8437,Blinkit,2025-10-12 22:29:30,44,Snacks,462,"Very late delivery, not happy.",2,Yes,Yes
ORD058339,CUST1839,Swiggy Instamart,2025-10-12 09:29:30,29,Beverages,921,Delivery person was rude.,2,No,Yes
ORD058341,CUST6640,Blinkit,2025-10-12 10:29:30,15,Dairy,361,"Horrible experience, never ordering again.",1,No,Yes
ORD058343,CUST3651,JioMart,2025-10-12 05:29:30,27,Dairy,549,Packaging could be better.,3,No,No
ORD058345,CUST7569,Blinkit,2025-10-12 02:29:30,31,Beverages,910,"Very late delivery, not happy.",2,No,Yes
ORD058349,CUST1931,Blinkit,2025-10-12 06:29:30,35,Beverages,984,Packaging could be better.,3,No,No
ORD058353,CUST3448,JioMart,2025-10-12 19:29:30,6,Fruits & Vegetables,491,Good quality products.,4,No,No
ORD058354,CUST1434,Swiggy Instamart,2025-10-12 01:29:30,15,Dairy,112,Wrong item delivered.,1,No,Yes
ORD058356,CUST6336,JioMart,2025-10-12 06:29:30,40,Dairy,233,Packaging could be better.,3,No,No
ORD058358,CUST7521,Swiggy Instamart,2025-10-12 23:29:30,44,Grocery,394,Good quality products.,4,Yes,No
ORD058360,CUST2670,JioMart,2025-10-12 00:29:30,11,Beverages,379,Packaging could be better.,3,No,No
ORD058363,CUST7702,JioMart,2025-10-12 04:29:30,42,Personal Care,1061,"Fast delivery, great service!",5,Yes,No
ORD058365,CUST7549,JioMart,2025-10-12 23:29:30,13,Beverages,430,Good quality products.,4,No,No
ORD058366,CUST7583,Swiggy Instamart,2025-10-12 19:29:30,48,Snacks,96,Packaging could be better.,3,Yes,No
ORD058368,CUST4292,JioMart,2025-10-12 08:29:30,26,Beverages,110,Very satisfied with the service.,5,No,No
ORD058372,CUST6484,JioMart,2025-10-12 14:29:30,23,Personal Care,1836,"Easy to order, loved it!",5,No,No
ORD058373,CUST6389,Swiggy Instamart,2025-10-12 04:29:30,36,Personal Care,386,Very satisfied with the service.,5,No,No
ORD058374,CUST9826,Swiggy Instamart,2025-10-12 03:29:30,24,Beverages,126,Delivery person was rude.,2,No,Yes
ORD058379,CUST4684,Swiggy Instamart,2025-10-12 02:29:30,38,Grocery,987,"Fast delivery, great service!",5,No,No
ORD058381,CUST2456,Swiggy Instamart,2025-10-12 15:29:30,23,Fruits & Vegetables,130,"Horrible experience, never ordering again.",1,No,Yes
ORD058382,CUST5315,Swiggy Instamart,2025-10-12 11:29:30,23,Beverages,484,"Easy to order, loved it!",5,No,No
ORD058384,CUST3534,JioMart,2025-10-12 05:29:30,34,Dairy,517,"Easy to order, loved it!",5,No,No
ORD058386,CUST5679,Blinkit,2025-10-12 17:29:30,51,Fruits & Vegetables,195,Very satisfied with the service.,5,Yes,No
ORD058387,CUST9375,JioMart,2025-10-12 20:29:30,25,Grocery,1156,Delivery person was rude.,2,No,Yes
ORD058388,CUST6319,JioMart,2025-10-12 19:29:30,36,Personal Care,1369,Quick and reliable!,5,No,No
ORD058390,CUST9219,Swiggy Instamart,2025-10-12 14:29:30,32,Snacks,146,Packaging could be better.,3,No,No
ORD058393,CUST7452,Blinkit,2025-10-12 16:29:30,22,Beverages,353,Good quality products.,4,No,No
ORD058400,CUST8347,Swiggy Instamart,2025-10-12 04:29:30,25,Personal Care,1139,Packaging could be better.,3,No,No
ORD058401,CUST2436,Swiggy Instamart,2025-10-12 18:29:30,31,Personal Care,653,Excellent experience!,5,No,No
ORD058402,CUST1572,Blinkit,2025-10-12 17:29:30,42,Grocery,706,"Very late delivery, not happy.",2,Yes,Yes
ORD058403,CUST1348,JioMart,2025-10-12 07:29:30,16,Dairy,478,Good quality products.,4,No,No
ORD058406,CUST9797,JioMart,2025-10-12 08:29:30,35,Fruits & Vegetables,292,Good quality products.,4,No,No
ORD058408,CUST1001,JioMart,2025-10-12 05:29:30,29,Beverages,478,"Easy to order, loved it!",5,No,No
ORD058412,CUST3749,Blinkit,2025-10-12 21:29:30,36,Personal Care,1611,Packaging could be better.,3,No,No
ORD058413,CUST7850,Swiggy Instamart,2025-10-12 04:29:30,17,Dairy,552,Good quality products.,4,No,No
ORD058414,CUST7540,Swiggy Instamart,2025-10-12 13:29:30,34,Grocery,775,Good quality products.,4,No,No
ORD058416,CUST2475,JioMart,2025-10-12 21:29:30,17,Dairy,220,Excellent experience!,5,No,No
ORD058417,CUST8643,JioMart,2025-10-12 08:29:30,29,Personal Care,1104,Good quality products.,4,No,No
ORD058420,CUST9379,JioMart,2025-10-12 07:29:30,40,Beverages,673,Wrong item delivered.,1,No,Yes
ORD058421,CUST7652,JioMart,2025-10-12 14:29:30,40,Snacks,177,"Not fresh, disappointed.",2,No,Yes
ORD058424,CUST2138,Blinkit,2025-10-12 10:29:30,36,Personal Care,1424,Items missing from order.,2,No,Yes
ORD058435,CUST6807,Swiggy Instamart,2025-10-12 03:29:30,36,Dairy,172,"Easy to order, loved it!",5,No,No
ORD058436,CUST2022,JioMart,2025-10-12 05:29:30,35,Dairy,693,"Not fresh, disappointed.",2,No,Yes
ORD058438,CUST3525,Swiggy Instamart,2025-10-12 14:29:30,28,Dairy,287,Items missing from order.,2,No,Yes
ORD058448,CUST8883,Blinkit,2025-10-12 03:29:30,22,Dairy,336,"Easy to order, loved it!",5,No,No
ORD058453,CUST2904,Swiggy Instamart,2025-10-12 18:29:30,25,Snacks,178,Very satisfied with the service.,5,No,No
ORD058456,CUST5728,Blinkit,2025-10-12 10:29:30,20,Grocery,1295,Wrong item delivered.,1,No,Yes
ORD058458,CUST4111,JioMart,2025-10-12 14:29:30,16,Beverages,631,"Horrible experience, never ordering again.",1,No,Yes
ORD058459,CUST4483,Blinkit,2025-10-12 01:29:30,39,Beverages,806,"Easy to order, loved it!",5,No,No
ORD058464,CUST8772,Blinkit,2025-10-12 20:29:30,15,Dairy,316,Delivery person was rude.,2,No,Yes
ORD058466,CUST2893,Blinkit,2025-10-12 19:29:30,11,Dairy,262,"Fast delivery, great service!",5,No,No
ORD058471,CUST7492,Blinkit,2025-10-12 04:29:30,26,Personal Care,843,"Fast delivery, great service!",5,No,No
ORD058472,CUST1323,Blinkit,2025-10-12 15:29:30,29,Snacks,113,"Easy to order, loved it!",5,No,No
ORD058474,CUST4621,Blinkit,2025-10-12 09:29:30,34,Personal Care,2000,"Easy to order, loved it!",5,No,No
ORD058478,CUST2918,Swiggy Instamart,2025-10-12 10:29:30,43,Dairy,686,Wrong item delivered.,1,Yes,Yes
ORD058479,CUST8985,JioMart,2025-10-12 08:29:30,23,Dairy,685,Items missing from order.,2,No,Yes
ORD058480,CUST6299,Blinkit,2025-10-12 09:29:30,26,Dairy,758,Quick and reliable!,5,No,No
ORD058482,CUST8467,JioMart,2025-10-12 08:29:30,22,Snacks,123,Excellent experience!,5,No,No
ORD058484,CUST4312,JioMart,2025-10-12 00:29:30,14,Beverages,434,Excellent experience!,5,No,No
ORD058486,CUST3163,Blinkit,2025-10-12 17:29:30,24,Dairy,211,Packaging could be better.,3,No,No
ORD058491,CUST4707,JioMart,2025-10-12 23:29:30,34,Fruits & Vegetables,218,Good quality products.,4,No,No
ORD058492,CUST5468,JioMart,2025-10-12 14:29:30,41,Fruits & Vegetables,365,Wrong item delivered.,1,Yes,Yes
ORD058494,CUST7181,Blinkit,2025-10-12 13:29:30,29,Beverages,830,"Very late delivery, not happy.",2,No,Yes
ORD058500,CUST1488,Swiggy Instamart,2025-10-12 11:29:30,25,Personal Care,779,"Fast delivery, great service!",5,No,No
ORD058501,CUST4625,JioMart,2025-10-12 04:29:30,19,Grocery,686,"Fast delivery, great service!",5,No,No
ORD058505,CUST5885,JioMart,2025-10-12 02:29:30,16,Snacks,336,Very satisfied with the service.,5,No,No
ORD058507,CUST7222,Swiggy Instamart,2025-10-12 17:29:30,22,Grocery,866,Quick and reliable!,5,No,No
ORD058509,CUST7690,JioMart,2025-10-12 17:29:30,15,Beverages,952,Quick and reliable!,5,No,No
ORD058510,CUST7299,Blinkit,2025-10-12 11:29:30,37,Snacks,372,Good quality products.,4,No,No
ORD058511,CUST9654,Blinkit,2025-10-12 16:29:30,33,Personal Care,1823,"Fast delivery, great service!",5,No,No
ORD058512,CUST4063,JioMart,2025-10-12 01:29:30,23,Beverages,897,Very satisfied with the service.,5,No,No
ORD058515,CUST4156,JioMart,2025-10-12 23:29:30,41,Personal Care,368,"Easy to order, loved it!",5,Yes,No
ORD058517,CUST8295,Swiggy Instamart,2025-10-12 17:29:30,33,Dairy,504,Excellent experience!,5,No,No
ORD058518,CUST9669,Swiggy Instamart,2025-10-12 02:29:30,45,Personal Care,466,Delivery person was rude.,2,Yes,Yes
ORD058519,CUST7440,Swiggy Instamart,2025-10-12 16:29:30,16,Dairy,569,Items missing from order.,2,No,Yes
ORD058520,CUST1526,Blinkit,2025-10-12 18:29:30,36,Beverages,566,"Easy to order, loved it!",5,No,No
ORD058534,CUST5301,Blinkit,2025-10-12 11:29:30,50,Grocery,1202,"Fast delivery, great service!",5,Yes,No
ORD058537,CUST6268,Blinkit,2025-10-12 20:29:30,27,Personal Care,484,"Fast delivery, great service!",5,No,No
ORD058540,CUST6985,Swiggy Instamart,2025-10-12 18:29:30,33,Beverages,381,Quick and reliable!,5,No,No
ORD058542,CUST1123,Swiggy Instamart,2025-10-12 21:29:30,36,Grocery,726,"Easy to order, loved it!",5,No,No
ORD058543,CUST2375,JioMart,2025-10-12 07:29:30,20,Snacks,315,"Very late delivery, not happy.",2,No,Yes
ORD058544,CUST7351,JioMart,2025-10-12 20:29:30,32,Fruits & Vegetables,339,Good quality products.,4,No,No
ORD058548,CUST1951,JioMart,2025-10-12 06:29:30,20,Personal Care,1462,"Not fresh, disappointed.",2,No,Yes
ORD058550,CUST5750,JioMart,2025-10-12 06:29:30,36,Fruits & Vegetables,107,Good quality products.,4,No,No
ORD058551,CUST5197,Blinkit,2025-10-12 18:29:30,26,Fruits & Vegetables,142,"Not fresh, disappointed.",2,No,Yes
ORD058552,CUST6911,Swiggy Instamart,2025-10-12 12:29:30,43,Beverages,950,Excellent experience!,5,Yes,No
ORD058553,CUST2642,JioMart,2025-10-12 02:29:30,26,Fruits & Vegetables,562,Excellent experience!,5,No,No
ORD058554,CUST5256,Blinkit,2025-10-12 14:29:30,48,Fruits & Vegetables,406,"Not fresh, disappointed.",2,Yes,Yes
ORD058559,CUST3241,JioMart,2025-10-12 20:29:30,31,Personal Care,615,Wrong item delivered.,1,No,Yes
ORD058560,CUST1615,Swiggy Instamart,2025-10-12 10:29:30,19,Beverages,165,Very satisfied with the service.,5,No,No
ORD058564,CUST8804,Swiggy Instamart,2025-10-12 08:29:30,30,Fruits & Vegetables,286,Very satisfied with the service.,5,No,No
ORD058566,CUST8406,Swiggy Instamart,2025-10-12 18:29:30,39,Grocery,479,Items missing from order.,2,No,Yes
ORD058567,CUST2193,Swiggy Instamart,2025-10-12 22:29:30,23,Snacks,54,Delivery person was rude.,2,No,Yes
ORD058568,CUST5045,Blinkit,2025-10-12 22:29:30,25,Beverages,616,Delivery person was rude.,2,No,Yes
ORD058569,CUST8037,JioMart,2025-10-12 19:29:30,42,Grocery,765,"Very late delivery, not happy.",2,Yes,Yes
ORD058571,CUST5719,Blinkit,2025-10-12 05:29:30,34,Dairy,523,Wrong item delivered.,1,No,Yes
ORD058572,CUST3153,Blinkit,2025-10-12 18:29:30,34,Grocery,796,Wrong item delivered.,1,No,Yes
ORD058578,CUST5690,Swiggy Instamart,2025-10-12 22:29:30,17,Snacks,312,Items missing from order.,2,No,Yes
ORD058580,CUST9869,Swiggy Instamart,2025-10-12 12:29:30,49,Snacks,305,Packaging could be better.,3,Yes,No
ORD058583,CUST6794,JioMart,2025-10-12 22:29:30,31,Snacks,384,Delivery person was rude.,2,No,Yes
ORD058586,CUST1662,Blinkit,2025-10-12 23:29:30,51,Grocery,388,"Easy to order, loved it!",5,Yes,No
ORD058589,CUST5659,Blinkit,2025-10-12 12:29:30,34,Fruits & Vegetables,440,Wrong item delivered.,1,No,Yes
ORD058590,CUST8071,JioMart,2025-10-12 13:29:30,24,Grocery,1430,Wrong item delivered.,1,No,Yes
ORD058591,CUST6139,JioMart,2025-10-12 16:29:30,30,Beverages,610,Excellent experience!,5,No,No
ORD058593,CUST3872,Blinkit,2025-10-12 02:29:30,22,Beverages,583,Very satisfied with the service.,5,No,No
ORD058594,CUST6686,Swiggy Instamart,2025-10-12 19:29:30,27,Grocery,691,Good quality products.,4,No,No
ORD058598,CUST7287,JioMart,2025-10-12 15:29:30,5,Personal Care,875,"Horrible experience, never ordering again.",1,No,Yes
ORD058602,CUST1903,Blinkit,2025-10-12 21:29:30,27,Grocery,720,Very satisfied with the service.,5,No,No
ORD058603,CUST6279,Blinkit,2025-10-12 19:29:30,18,Grocery,979,Excellent experience!,5,No,No
ORD058605,CUST5640,Swiggy Instamart,2025-10-12 21:29:30,14,Grocery,678,Delivery person was rude.,2,No,Yes
ORD058607,CUST8536,JioMart,2025-10-12 23:29:30,33,Snacks,157,"Fast delivery, great service!",5,No,No
ORD058612,CUST9157,Swiggy Instamart,2025-10-12 19:29:30,8,Grocery,1268,"Horrible experience, never ordering again.",1,No,Yes
ORD058617,CUST1539,JioMart,2025-10-12 22:29:30,51,Snacks,85,Good quality products.,4,Yes,No
ORD058621,CUST5115,Swiggy Instamart,2025-10-12 06:29:30,28,Fruits & Vegetables,175,Items missing from order.,2,No,Yes
ORD058622,CUST9459,JioMart,2025-10-12 09:29:30,22,Fruits & Vegetables,400,Good quality products.,4,No,No
ORD058624,CUST3321,JioMart,2025-10-12 11:29:30,34,Personal Care,989,Good quality products.,4,No,No
ORD058626,CUST6479,Swiggy Instamart,2025-10-12 15:29:30,14,Personal Care,1256,Delivery person was rude.,2,No,Yes
ORD058628,CUST4078,Swiggy Instamart,2025-10-12 00:29:30,28,Fruits & Vegetables,374,Items missing from order.,2,No,Yes
ORD058630,CUST2353,Swiggy Instamart,2025-10-12 11:29:30,17,Beverages,834,"Not fresh, disappointed.",2,No,Yes
ORD058631,CUST8571,Swiggy Instamart,2025-10-12 23:29:30,39,Dairy,189,Good quality products.,4,No,No
ORD058632,CUST6969,Swiggy Instamart,2025-10-12 03:29:30,20,Personal Care,581,"Horrible experience, never ordering again.",1,No,Yes
ORD058635,CUST5983,Blinkit,2025-10-12 23:29:30,37,Fruits & Vegetables,129,Excellent experience!,5,No,No
ORD058638,CUST1380,Swiggy Instamart,2025-10-12 06:29:30,12,Grocery,644,"Fast delivery, great service!",5,No,No
ORD058643,CUST1119,JioMart,2025-10-12 01:29:30,26,Grocery,1462,"Easy to order, loved it!",5,No,No
ORD058644,CUST8318,Blinkit,2025-10-12 01:29:30,35,Beverages,642,"Horrible experience, never ordering again.",1,No,Yes
ORD058646,CUST3125,Swiggy Instamart,2025-10-12 15:29:30,21,Grocery,972,Quick and reliable!,5,No,No
ORD058649,CUST3786,Blinkit,2025-10-12 15:29:30,36,Beverages,771,"Very late delivery, not happy.",2,No,Yes
ORD058650,CUST6930,JioMart,2025-10-12 11:29:30,27,Snacks,124,"Easy to order, loved it!",5,No,No
ORD058654,CUST3582,JioMart,2025-10-12 19:29:30,25,Snacks,375,Excellent experience!,5,No,No
ORD058655,CUST8537,Swiggy Instamart,2025-10-12 11:29:30,22,Personal Care,1857,Very satisfied with the service.,5,No,No
ORD058657,CUST4538,Blinkit,2025-10-12 17:29:30,33,Snacks,60,Delivery person was rude.,2,No,Yes
ORD058658,CUST4837,JioMart,2025-10-12 22:29:30,23,Snacks,413,"Fast delivery, great service!",5,No,No
ORD058659,CUST3555,Blinkit,2025-10-12 12:29:30,33,Grocery,873,Good quality products.,4,No,No
ORD058662,CUST3088,JioMart,2025-10-12 21:29:30,13,Dairy,716,"Easy to order, loved it!",5,No,No
ORD058666,CUST4411,JioMart,2025-10-12 19:29:30,32,Personal Care,1419,Delivery person was rude.,2,No,Yes
ORD058667,CUST5982,Swiggy Instamart,2025-10-12 02:29:30,21,Grocery,1487,Wrong item delivered.,1,No,Yes
ORD058668,CUST9675,JioMart,2025-10-12 11:29:30,25,Beverages,219,Good quality products.,4,No,No
ORD058669,CUST4455,Blinkit,2025-10-12 03:29:30,23,Snacks,189,Excellent experience!,5,No,No
ORD058673,CUST4799,JioMart,2025-10-12 16:29:30,10,Personal Care,959,"Easy to order, loved it!",5,No,No
ORD058674,CUST1046,Swiggy Instamart,2025-10-12 10:29:30,28,Snacks,227,"Fast delivery, great service!",5,No,No
ORD058676,CUST5260,JioMart,2025-10-12 21:29:30,45,Grocery,1056,Quick and reliable!,5,Yes,No
ORD058677,CUST7731,JioMart,2025-10-12 13:29:30,37,Dairy,495,Good quality products.,4,No,No
ORD058680,CUST8909,Swiggy Instamart,2025-10-12 13:29:30,30,Dairy,438,Good quality products.,4,No,No
ORD058681,CUST6955,Swiggy Instamart,2025-10-12 13:29:30,22,Snacks,278,Packaging could be better.,3,No,No
ORD058683,CUST5079,Swiggy Instamart,2025-10-12 06:29:30,29,Personal Care,1870,"Very late delivery, not happy.",2,No,Yes
ORD058684,CUST9687,Swiggy Instamart,2025-10-12 18:29:30,27,Personal Care,1681,Packaging could be better.,3,No,No
ORD058688,CUST2394,Swiggy Instamart,2025-10-12 14:29:30,42,Dairy,211,Delivery person was rude.,2,Yes,Yes
ORD058690,CUST6166,JioMart,2025-10-12 05:29:30,33,Dairy,487,Packaging could be better.,3,No,No
ORD058691,CUST3710,Swiggy Instamart,2025-10-12 22:29:30,36,Dairy,784,"Very late delivery, not happy.",2,No,Yes
ORD058692,CUST2010,Blinkit,2025-10-12 14:29:30,44,Personal Care,1299,Excellent experience!,5,Yes,No
ORD058696,CUST1714,Blinkit,2025-10-12 06:29:30,31,Snacks,312,Quick and reliable!,5,No,No
ORD058698,CUST1321,JioMart,2025-10-12 13:29:30,17,Fruits & Vegetables,316,"Fast delivery, great service!",5,No,No
ORD058701,CUST4545,Blinkit,2025-10-12 03:29:30,25,Beverages,279,"Horrible experience, never ordering again.",1,No,Yes
ORD058705,CUST1708,Swiggy Instamart,2025-10-12 13:29:30,8,Snacks,302,"Easy to order, loved it!",5,No,No
ORD058706,CUST9837,Swiggy Instamart,2025-10-12 04:29:30,44,Dairy,683,Delivery person was rude.,2,Yes,Yes
ORD058708,CUST4955,Swiggy Instamart,2025-10-12 03:29:30,31,Beverages,593,Quick and reliable!,5,No,No
ORD058709,CUST5164,Blinkit,2025-10-12 10:29:30,27,Dairy,115,Items missing from order.,2,No,Yes
ORD058710,CUST1672,JioMart,2025-10-12 05:29:30,35,Dairy,492,"Horrible experience, never ordering again.",1,No,Yes
ORD058711,CUST7699,Blinkit,2025-10-12 16:29:30,27,Personal Care,1664,Packaging could be better.,3,No,No
ORD058712,CUST1323,JioMart,2025-10-12 02:29:30,27,Beverages,749,"Horrible experience, never ordering again.",1,No,Yes
ORD058713,CUST1898,JioMart,2025-10-12 19:29:30,43,Personal Care,1657,"Fast delivery, great service!",5,Yes,No
ORD058714,CUST9667,Swiggy Instamart,2025-10-12 07:29:30,34,Snacks,338,"Fast delivery, great service!",5,No,No
ORD058715,CUST8876,JioMart,2025-10-12 18:29:30,34,Fruits & Vegetables,83,"Horrible experience, never ordering again.",1,No,Yes
ORD058718,CUST5779,Blinkit,2025-10-12 00:29:30,22,Grocery,1163,Packaging could be better.,3,No,No
ORD058719,CUST9629,Blinkit,2025-10-12 05:29:30,38,Fruits & Vegetables,183,"Easy to order, loved it!",5,No,No
ORD058721,CUST7120,Blinkit,2025-10-12 08:29:30,24,Fruits & Vegetables,248,"Easy to order, loved it!",5,No,No
ORD058725,CUST3547,Swiggy Instamart,2025-10-12 19:29:30,28,Beverages,539,Delivery person was rude.,2,No,Yes
ORD058735,CUST6497,Blinkit,2025-10-12 22:29:30,11,Snacks,184,Very satisfied with the service.,5,No,No
ORD058736,CUST7000,Swiggy Instamart,2025-10-12 00:29:30,14,Fruits & Vegetables,198,"Fast delivery, great service!",5,No,No
ORD058737,CUST8122,JioMart,2025-10-12 01:29:30,23,Beverages,591,Delivery person was rude.,2,No,Yes
ORD058738,CUST5804,JioMart,2025-10-12 10:29:30,30,Fruits & Vegetables,76,"Easy to order, loved it!",5,No,No
ORD058748,CUST3399,Swiggy Instamart,2025-10-12 18:29:30,10,Snacks,66,Items missing from order.,2,No,Yes
ORD058749,CUST6891,JioMart,2025-10-12 02:29:30,35,Personal Care,489,Good quality products.,4,No,No
ORD058753,CUST6114,Blinkit,2025-10-12 06:29:30,26,Fruits & Vegetables,271,"Easy to order, loved it!",5,No,No
ORD058754,CUST5576,Swiggy Instamart,2025-10-12 08:29:30,25,Personal Care,1346,Excellent experience!,5,No,No
ORD058755,CUST3254,Blinkit,2025-10-12 20:29:30,31,Fruits & Vegetables,159,Packaging could be better.,3,No,No
ORD058756,CUST4064,JioMart,2025-10-12 17:29:30,41,Personal Care,603,"Horrible experience, never ordering again.",1,Yes,Yes
ORD058759,CUST7952,JioMart,2025-10-12 04:29:30,30,Fruits & Vegetables,442,Good quality products.,4,No,No
ORD058760,CUST7314,Swiggy Instamart,2025-10-12 11:29:30,41,Snacks,136,"Horrible experience, never ordering again.",1,Yes,Yes
ORD058761,CUST1950,JioMart,2025-10-12 14:29:30,28,Dairy,481,Excellent experience!,5,No,No
ORD058764,CUST4127,JioMart,2025-10-12 05:29:30,40,Fruits & Vegetables,556,Good quality products.,4,No,No
ORD058765,CUST9342,Blinkit,2025-10-12 02:29:30,30,Personal Care,196,Delivery person was rude.,2,No,Yes
ORD058766,CUST2676,JioMart,2025-10-12 02:29:30,27,Fruits & Vegetables,222,Excellent experience!,5,No,No
ORD058769,CUST8374,Blinkit,2025-10-12 08:29:30,25,Personal Care,1661,Wrong item delivered.,1,No,Yes
ORD058770,CUST2240,Swiggy Instamart,2025-10-12 01:29:30,30,Fruits & Vegetables,397,"Not fresh, disappointed.",2,No,Yes
